-7.158985535946404966e-01 -2.330396877807539846e-01 5.301810658583160779e-02
-7.059298607794314284e-01 -2.717484017091154613e-01 5.302871269400589310e-02
-6.940280312321346345e-01 -3.103938998531519111e-01 5.306302460099847351e-02
-6.801998453204962658e-01 -3.488782733733196695e-01 5.312067825878158400e-02
-6.644569841711622793e-01 -3.871028456653228811e-01 5.320141512623320634e-02
-6.468160653496448642e-01 -4.249684108428121720e-01 5.330506098805301574e-02
-6.272986677524766685e-01 -4.623754757409510585e-01 5.343150707758412971e-02
-6.059313442727279897e-01 -4.992245056853478191e-01 5.358069493747358303e-02
-5.827456184328203559e-01 -5.354161751127639590e-01 5.375260575525699774e-02
-5.577779673761614765e-01 -5.708516200116589001e-01 5.394725031360526890e-02
-5.310697970420800162e-01 -6.054326915853189828e-01 5.416466031608146992e-02
-5.026674007934804900e-01 -6.390622126572083062e-01 5.440488195977585817e-02
-4.726219012084397764e-01 -6.716442346749825765e-01 5.466797067706911928e-02
-4.409891862131322116e-01 -7.030842940751746983e-01 5.495398537552866058e-02
-4.078298274750030150e-01 -7.332896690442236576e-01 5.526298391311380842e-02
-3.732089845068769507e-01 -7.621696345518961246e-01 5.559501879824140652e-02
-3.371963072593848199e-01 -7.896357161163731764e-01 5.595013266201144531e-02
-2.998658028460234881e-01 -8.156019408710332153e-01 5.632835477103597527e-02
-2.612957112880446853e-01 -8.399850842291168851e-01 5.672969620032605742e-02
-2.215683646217928293e-01 -8.627049162583579900e-01 5.715414574880138543e-02
-1.807700171972899950e-01 -8.836844367420275681e-01 5.760166530303884730e-02
-1.389906952618665537e-01 -9.028501159569910506e-01 5.807218537681145543e-02
-9.632399485522569194e-02 -9.201321148427317187e-01 5.856559994299278399e-02
-5.286691022973201426e-02 -9.354645153020804127e-01 5.908176146890299629e-02
-8.719613883431023837e-03 -9.487855279885726301e-01 5.962047503469540544e-02
3.601474988373180863e-02 -9.600377012240580710e-01 6.018149266124819818e-02
8.123028815674690484e-02 -9.691681231158765231e-01 6.076450725293271876e-02
1.268185858218974782e-01 -9.761286152138913819e-01 6.136914619105141022e-02
1.726689774456350857e-01 -9.808758924957028391e-01 6.199496353684007255e-02
2.186687949625234217e-01 -9.833717451834783629e-01 6.264143338770890301e-02
2.647035915551679275e-01 -9.835832048876793632e-01 6.330794363902739197e-02
3.106574554203989091e-01 -9.814826809717354106e-01 6.399378719014794936e-02
3.564132629845055411e-01 -9.770480994269986619e-01 6.469815475996157361e-02
4.018529740875158018e-01 -9.702630281711888127e-01 6.542012665659367732e-02
4.468579181595474514e-01 -9.611167826615872878e-01 6.615866467878799007e-02
4.913090901704420532e-01 -9.496045240727220005e-01 6.691260373576493614e-02
5.350874542000469969e-01 -9.357273438095703444e-01 6.768064459696879198e-02
5.780742450619865691e-01 -9.194923283390591395e-01 6.846134764712401288e-02
6.201512828807530520e-01 -9.009126183343315608e-01 6.925312430796759511e-02
6.612012747394542256e-01 -8.800074418092329598e-01 7.005423144235996269e-02
7.011081379968467919e-01 -8.568021435544997955e-01 7.086276452527677516e-02
7.397573040595493143e-01 -8.313281885272101324e-01 7.167665461798630733e-02
7.770360436876551091e-01 -8.036231592507747656e-01 7.249366230197629157e-02
8.128337758493167087e-01 -7.737307307008306489e-01 7.331137690719981281e-02
8.470423721050324151e-01 -7.417006275518538416e-01 7.412721811553890650e-02
8.795564841742213869e-01 -7.075885748305241751e-01 7.493843261232692454e-02
9.102738304795678914e-01 -6.714562213642292221e-01 7.574210178432522200e-02
9.390955142897743357e-01 -6.333710546899987692e-01 7.653514359306456960e-02
9.659263160138088500e-01 -5.934062965091716491e-01 7.731432198120173627e-02
9.906749755649660871e-01 -5.516407810834788039e-01 7.807625997653566685e-02
1.013254495531545230e+00 -5.081588204727142122e-01 7.881744852358391062e-02
1.033582395413668031e+00 -4.630500527498087049e-01 7.953426939105481819e-02
1.051580996048395500e+00 -4.164092732029324728e-01 8.022301134141766876e-02
1.067177671800638272e+00 -3.683362522878409484e-01 8.087989401996148464e-02
1.080305087765858874e+00 -3.189355386280158799e-01 8.150109612303700624e-02
1.090901454558530492e+00 -2.683162429704066265e-01 8.208278270996871573e-02
1.098910728336681908e+00 -2.165918174176649502e-01 8.262114015957744417e-02
1.104282836748516017e+00 -1.638798093290460278e-01 8.311241146952147441e-02
1.106973869013083478e+00 -1.103016100228995933e-01 8.355293360005423831e-02
1.106946246880456730e+00 -5.598219199096347853e-02 8.393917735400537039e-02
1.104168906953983287e+00 -1.049821888124607971e-03 8.426779239473529415e-02
1.098617428744327329e+00 5.436421728892317645e-02 8.453564262509964677e-02
1.090274179931146392e+00 1.101259365477934710e-01 8.473985629709099299e-02
1.079128426506999361e+00 1.660989475021061312e-01 8.487786493830486168e-02
1.065176421494181458e+00 2.221447759569485370e-01 8.494743953723009333e-02
1.048421496244603457e+00 2.781232038118157668e-01 8.494674187419355704e-02
1.028874107518928049e+00 3.338925898531367453e-01 8.487434396118767599e-02
1.006551878815834966e+00 3.893102132639989499e-01 8.472926084240929578e-02
9.814796320540299934e-01 4.442326303670036114e-01 8.451098957748659490e-02
9.536893863932371929e-01 4.985160242267607789e-01 8.421952397403342783e-02
9.232203378320414933e-01 5.520165565761845361e-01 8.385535824250149595e-02
8.901188304211956615e-01 6.045907328976307671e-01 8.341950185588081768e-02
8.544383040481557945e-01 6.560957645738826338e-01 8.291347768047307998e-02
8.162392240538977051e-01 7.063899314544540564e-01 8.233931347590953131e-02
7.755889938064132183e-01 7.553329482282988838e-01 8.169952685040199336e-02
7.325618498753319052e-01 8.027863275964641776e-01 8.099709659082764135e-02
6.872387401484261193e-01 8.486137455790568884e-01 8.023543330459946554e-02
6.397071872351958177e-01 8.926814008878448670e-01 7.941834341610698456e-02
5.900611337688485003e-01 9.348583751357094629e-01 7.854998331891810404e-02
5.384007733096081161e-01 9.750169874899887734e-01 7.763480995464668022e-02
4.848323660856916906e-01 1.013033144901148930e+00 7.667752810290485999e-02
4.294680392332323460e-01 1.048786688732519234e+00 7.568303225746256246e-02
3.724255747678018591e-01 1.082161732365348961e+00 7.465635249647029070e-02
3.138281812267733617e-01 1.113046995727999144e+00 7.360259307384298122e-02
2.538042536158773288e-01 1.141336128567720598e+00 7.252687696119718141e-02
1.924871189012178074e-01 1.166928028335803003e+00 7.143428906083962304e-02
1.300147693755210887e-01 1.189727147168075705e+00 7.032982477014410039e-02
6.652958325484807645e-02 1.209643789247682122e+00 6.921834243688186616e-02
2.178032499450824333e-03 1.226594398758186433e+00 6.810451916598447841e-02
-6.288962067406154988e-02 1.240501834058353348e+00 6.699281439173088160e-02
-1.285196400729285982e-01 1.251295632933919544e+00 6.588743653144796264e-02
-1.945551419051672060e-01 1.258912261512191044e+00 6.479231963408214889e-02
-2.608364334814369800e-01 1.263295352661592208e+00 6.371110292208378989e-02
-3.272013618650670974e-01 1.264395928089133481e+00 6.264711900181998971e-02
-3.934856729326957070e-01 1.262172606014177356e+00 6.160338627221641911e-02
-4.595233808642033013e-01 1.256591793980603944e+00 6.058260815147627903e-02
-5.251471454422121932e-01 1.247627863210881261e+00 5.958717650455087195e-02
-5.901886600520002135e-01 1.235263308833300044e+00 5.861918076776188175e-02
-6.544790454437133809e-01 1.219488889166391976e+00 5.768041900081983392e-02
-7.178492529367044295e-01 1.200303749611929538e+00 5.677241407370062914e-02
-7.801304725552683506e-01 1.177715525636479965e+00 5.589643075475859979e-02
-8.411545471847272637e-01 1.151740427086931362e+00 5.505349577673261663e-02
-9.007543916712286158e-01 1.122403304426349280e+00 5.424441866408071661e-02
-9.587644154433193622e-01 1.089737693281686237e+00 5.346981276405285421e-02
-1.015020949290235786e+00 1.053785831987642085e+00 5.273011768903662633e-02
-1.069362671228600847e+00 1.014598670787759449e+00 5.202562024171768912e-02
-1.121631035428425127e+00 9.722358503976997746e-01 5.135647539542954887e-02
-1.171670699311875730e+00 9.267656562867792047e-01 5.072272586322694454e-02
-1.219329949206355401e+00 8.782649627732890263e-01 5.012432126123517184e-02
-1.264461123932410835e+00 8.268191444875651053e-01 4.956113575427115864e-02
-1.306921032926715576e+00 7.725219658614462803e-01 4.903298388298932275e-02
-1.346571370713229632e+00 7.154754562287011233e-01 4.853963571602303018e-02
-1.383279125240656660e+00 6.557897578185876153e-01 4.808083030189748419e-02
-1.416916975959814806e+00 5.935829454188344956e-01 4.765628740826531595e-02
-1.447363686361069712e+00 5.289808352757725540e-01 4.726571862143308378e-02
-1.474504486738586806e+00 4.621167681472932998e-01 4.690883695258990516e-02
-1.498231441237840134e+00 3.931313618559169054e-01 4.658536485012487044e-02
-1.518443803847398410e+00 3.221722484805371600e-01 4.629504174844142894e-02
-1.535048380928019096e+00 2.493938200424293261e-01 4.603763182140132443e-02
-1.547959845987149308e+00 1.749569020405985498e-01 4.581292813295323452e-02
-1.557101046762783492e+00 9.902840331162682252e-02 4.562075551985127903e-02
-1.562403317860268093e+00 2.178100392104857785e-02 4.546097724426814701e-02
-1.563806765969015133e+00 -5.660717786978368415e-02 4.533350182344661472e-02
-1.561260523845511505e+00 -1.359530079351853327e-01 4.523828291184016359e-02
-1.554722996703042703e+00 -2.160687329857846617e-01 4.517532222269365211e-02
-1.544162086223542119e+00 -2.967623728904832947e-01 4.514467064877539237e-02
-1.529555394712690974e+00 -3.778381589498087667e-01 4.514643040159962983e-02
-1.510890403400841242e+00 -4.590969841737843615e-01 4.518076289009044511e-02
-1.488164633147371685e+00 -5.403368588479862122e-01 4.524788721537693209e-02
-1.461385778328206264e+00 -6.213533809405871189e-01 4.534807950109410318e-02
-1.430571819238401154e+00 -7.019402226942691447e-01 4.548167606373160199e-02
-1.395751109679838731e+00 -7.818896266048888100e-01 4.564907370871588294e-02
-1.356962436553259765e+00 -8.609929092824613051e-01 4.585073542954024722e-02
-1.314255058929079345e+00 -9.390409779359234488e-01 4.608719165692625602e-02
-1.267688717393213871e+00 -1.015824850061864515e+00 4.635903537007767666e-02
-1.217333619373628606e+00 -1.091136183558307104e+00 4.666692716333856183e-02
-1.163270397505037357e+00 -1.164767810156682959e+00 4.701159730050506746e-02
-1.105590041338303298e+00 -1.236514272608553178e+00 4.739384643768201899e-02
-1.044393800157293439e+00 -1.306172365733286878e+00 4.781454449786996103e-02
-9.797930608179097334e-01 -1.373541677642293291e+00 4.827463314347323758e-02
-9.119091987108439712e-01 -1.438425131262580425e+00 4.877512585486094149e-02
-8.408734006861943167e-01 -1.500629524532564041e+00 4.931710787107372596e-02
-7.668264636398974821e-01 -1.559966068051295895e+00 4.990173579931758002e-02
-6.899185597140716775e-01 -1.616250918005630588e+00 5.053023733807694706e-02
-6.103089821640960144e-01 -1.669305703878167790e+00 5.120390993014160147e-02
-5.281658622131110148e-01 -1.718958049368001006e+00 5.192411894347032791e-02
-4.436658600592245372e-01 -1.765042085097216829e+00 5.269229511138930067e-02
-3.569938277610218424e-01 -1.807398950386632341e+00 5.350993107441187613e-02
-2.683424509394127799e-01 -1.845877284969913434e+00 5.437857681888493000e-02
-1.779118567879785506e-01 -1.880333703579251337e+00 5.529983357663632165e-02
-8.590923077286452547e-02 -1.910633274861109676e+00 5.627534811684978266e-02
7.451621907496583375e-03 -1.936649965823078023e+00 5.730680294173169653e-02
1.019507740024134107e-01 -1.958267056451390653e+00 5.839590347711502705e-02
1.973626244896080906e-01 -1.975377572566872519e+00 5.954436744485868543e-02
2.934563536391491256e-01 -1.987884682898771072e+00 6.075390973018137547e-02
3.899964865883703835e-01 -1.995702068675615282e+00 6.202622383346080570e-02
4.867434336417597596e-01 -1.998754279456157024e+00 6.336296105374920884e-02
5.834540212427848926e-01 -1.996977061600303971e+00 6.476570377593929284e-02
6.798820691022253726e-01 -1.990317666689345177e+00 6.623593719712617123e-02
7.757789862266900593e-01 -1.978735131564802741e+00 6.777501824289143550e-02
8.708943705723199979e-01 -1.962200534828413945e+00 6.938413767542189747e-02
9.649766227854046363e-01 -1.940697221060870392e+00 7.106427604903589601e-02
1.057773579540940423e+00 -1.914221001598138239e+00 7.281615716440979769e-02
1.149033155417633401e+00 -1.882780323677271328e+00 7.464019441496931584e-02
1.238503993403016867e+00 -1.846396407772636250e+00 7.653643188117882634e-02
1.325936128013354365e+00 -1.805103356229164291e+00 7.850447966275353462e-02
1.411081651906999967e+00 -1.758948226467191400e+00 8.054344205303037851e-02
1.493695402237493974e+00 -1.707991080516016780e+00 8.265184260700754459e-02
1.573535625385808379e+00 -1.652304982137915879e+00 8.482754116943344580e-02
1.650364677108771438e+00 -1.591975980589198869e+00 8.706764641378614278e-02
1.723949701673090695e+00 -1.527103046200108505e+00 8.936842900270319801e-02
1.794063320693931152e+00 -1.457797974190404799e+00 9.172522728688854710e-02
1.860484328653434272e+00 -1.384185257545354597e+00 9.413235234552828901e-02
1.922998359340137187e+00 -1.306401911444363684e+00 9.658300572846903465e-02
1.981398589497147311e+00 -1.224597277683171503e+00 9.906917460543970821e-02
2.035486384573491847e+00 -1.138932776879951092e+00 1.015815777731271657e-01
2.085071987133504834e+00 -1.049581635712578676e+00 1.041095669011359720e-01
2.129975148820946185e+00 -9.567285708727072402e-01 1.066411004083097080e-01
2.170025777400721889e+00 -8.605694385254831769e-01 1.091626930471215895e-01
2.205064564574592545e+00 -7.613108489187399019e-01 1.116593958306175971e-01
2.234943559494614096e+00 -6.591697438337151826e-01 1.141148581403318429e-01
2.259526764143925170e+00 -5.543729398314428680e-01 1.165113472769063047e-01
2.278690681964707920e+00 -4.471566375218699596e-01 1.188298388736356709e-01
2.292324828617612553e+00 -3.377658976783695643e-01 1.210501698658938557e-01
2.300332214895680849e+00 -2.264540847226550468e-01 1.231512286633348746e-01
2.302629788832170288e+00 -1.134822831653468228e-01 1.251111835291787988e-01
2.299148841213660699e+00 8.813192109090040027e-04 1.269077695771799463e-01
2.289835347672194210e+00 1.163620698624991956e-01 1.285186302996373375e-01
2.274650281840477906e+00 2.326795222383355732e-01 1.299217019007779805e-01
2.253569851523045120e+00 3.495481158844105374e-01 1.310956379653339388e-01
2.226585702595351712e+00 4.666778922595889445e-01 1.320202803893621712e-01
2.193705035117959223e+00 5.837752110223396462e-01 1.326771220285238029e-01
2.154950686876073274e+00 7.005434980437555970e-01 1.330498260492140872e-01
2.110361130827245635e+00 8.166839852285641133e-01 1.331246769220335857e-01
2.059990430549786478e+00 9.318964801133318154e-01 1.328910847299087095e-01
2.003908119231368801e+00 1.045880117158308531e+00 1.323419398826391202e-01
1.942199035987821842e+00 1.158334131721551863e+00 1.314740081219200052e-01
1.874963099766601138e+00 1.268958626628640785e+00 1.302882079346346922e-01
1.802315033060264415e+00 1.377455329902974812e+00 1.287897446587391581e-01
1.724384046110267299e+00 1.483528355955324063e+00 1.269881934232392207e-01
1.641313479679702203e+00 1.586884955784612750e+00 1.248974346683624503e-01
1.553260423104066978e+00 1.687236255380082373e+00 1.225354582618211341e-01
1.460395299917565781e+00 1.784297987991831924e+00 1.199240575243122886e-01
1.362901439514772273e+00 1.877791212168351986e+00 1.170883883614593363e-01
1.260974642183827266e+00 1.967443016068361583e+00 1.140564412092123503e-01
1.154822730584108337e+00 2.052987210346227442e+00 1.108584168627870514e-01
1.044665100721670514e+00 2.134165006584705537e+00 1.075260240361587960e-01
9.307322810462520524e-01 2.210725681110638607e+00 1.040917761408760023e-01
8.132654975252439078e-01 2.282427224568477797e+00 1.005882709372847156e-01
6.925162216626610245e-01 2.349036980770567773e+00 9.704744296481170041e-02
5.687457450720460050e-01 2.410332267799654371e+00 9.349992488494325571e-02
4.422247468906717605e-01 2.466100986499597969e+00 8.997445301398294959e-02
3.132328552597243299e-01 2.516142215094659296e+00 8.649737385537994983e-02
1.820582029332240281e-01 2.560266789221863792e+00 8.309224157669693744e-02
4.899697314616635602e-02 2.598297866562206959e+00 7.977953795960278371e-02
-8.564707120348023783e-02 2.630071474394862552e+00 7.657652527281702537e-02
-2.215630833875134875e-01 2.655437040892496992e+00 7.349718666896903896e-02
-3.584336507526076354e-01 2.674257907670386736e+00 7.055228597820563385e-02
-4.959353489843133511e-01 2.686411820435470332e+00 6.774951205880319627e-02
-6.337393211304210849e-01 2.691791398965020399e+00 6.509370748398651818e-02
-7.715118995039881300e-01 2.690304581788491411e+00 6.258714419206530544e-02
-9.089152612393514019e-01 2.681875044698048605e+00 6.022984216773731581e-02
-1.045608120476920311e+00 2.666442590535028856e+00 5.801990978551678502e-02
-1.181246456928658262e+00 2.643963508111336846e+00 5.595388839419974947e-02
-1.315484278765483239e+00 2.614410898127518035e+00 5.402708386522890593e-02
-1.447974416593241109e+00 2.577774963987678358e+00 5.223388238448811033e-02
-1.578369346330247058e+00 2.534063265409852939e+00 5.056803514509794484e-02
-1.706322038656560069e+00 2.483300932610080558e+00 4.902290989065834215e-02
-1.831486824717905249e+00 2.425530844929940422e+00 4.759170462690898856e-02
-1.953520286596699629e+00 2.360813758311299804e+00 4.626762009630430023e-02
-2.072082156334966729e+00 2.289228396058925696e+00 4.504400223520777652e-02
-2.186836225405137224e+00 2.210871494215989497e+00 4.391444935641896502e-02
-2.297451260365393377e+00 2.125857801914595946e+00 4.287288923128079743e-02
-2.403601920693893224e+00 2.034320032343836626e+00 4.191362837539804043e-02
-2.504969674264345247e+00 1.936408768543400605e+00 4.103138196575902702e-02
-2.601243708083197603e+00 1.832292324135467609e+00 4.022129040394929744e-02
-2.692121831806846721e+00 1.722156556945503070e+00 3.947891888461743659e-02
-2.777311370662840950e+00 1.606204630984664483e+00 3.880024429908598277e-02
-2.856530043798588103e+00 1.484656734312917337e+00 3.818164174996106081e-02
-2.929506826725963631e+00 1.357749748159715830e+00 3.761986542795457689e-02
-2.995982795663847398e+00 1.225736869992665623e+00 3.711202381182109045e-02
-3.055711949109533254e+00 1.088887187190465955e+00 3.665555764517341997e-02
-3.108462007667180060e+00 9.474852088364026370e-01 3.624821766174193133e-02
-3.154015187038602175e+00 8.018303486053069973e-01 3.588804187183856215e-02
-3.192168943323828501e+00 6.522363644040952702e-01 3.557333609209513414e-02
-3.222736688206108369e+00 4.990307538487833150e-01 3.530265605682323532e-02
-3.245548468457590374e+00 3.425541028203015759e-01 3.507479146095737743e-02
-3.260451612528588061e+00 1.831593946182267230e-01 3.488875233906997553e-02
-3.267311388179035436e+00 2.121133275475908797e-02 3.474375475564006610e-02
-3.266011504042745539e+00 -1.429145149169133433e-01 3.463921817723968760e-02
-3.256454661551206442e+00 -3.088325074228115974e-01 3.457475657511263623e-02
-3.238563099533596112e+00 -4.761476955410674505e-01 3.455016682761783559e-02
-3.212279002112751858e+00 -6.444567631098278016e-01 3.456542886432695943e-02
-3.177564910407478571e+00 -8.133489301288843176e-01 3.462070310678064256e-02
-3.134404085339643320e+00 -9.824068771939814537e-01 3.471633735265027693e-02
-3.082800819844960571e+00 -1.151207719946183206e+00 3.485286923959338146e-02
-3.022780699902925861e+00 -1.319324005713785164e+00 3.503101838127102574e-02
-2.954390819290302339e+00 -1.486324732517608993e+00 3.525169744063525595e-02
-2.877699939925939532e+00 -1.651776388263979101e+00 3.551602047629522779e-02
-2.792798598928459164e+00 -1.815244014387696891e+00 3.582531829254088224e-02
-2.699799168744938527e+00 -1.976292286320018743e+00 3.618115302152822427e-02
-2.598835857186399867e+00 -2.134486603231051216e+00 3.658531023694711060e-02
-2.490064657611001930e+00 -2.289394198639406408e+00 3.703983258997605582e-02
-2.373663241163783688e+00 -2.440585255813662258e+00 3.754703849601437327e-02
-2.249830796056543125e+00 -2.587634031824551428e+00 3.810953644485860770e-02
-2.118787810299037844e+00 -2.730119986316413616e+00 3.873025466449627613e-02
-1.980775799913828683e+00 -2.867628911937448510e+00 3.941246734098246413e-02
-1.836056983100431861e+00 -2.999754064005684562e+00 4.015982508900869247e-02
-1.684913897607558386e+00 -3.126097286677724796e+00 4.097639189412839722e-02
-1.527648965229561284e+00 -3.246270132585713508e+00 4.186668460549750059e-02
-1.364584002403749663e+00 -3.359894973340574964e+00 4.283571793831623259e-02
-1.196059677803109400e+00 -3.466606098045209361e+00 4.388905546789926421e-02
-1.022434916064464794e+00 -3.566050796203457107e+00 4.503286673541232604e-02
-8.440862408118189331e-01 -3.657890418688617640e+00 4.627399254830899533e-02
-6.614071422391396560e-01 -3.741801447511414302e+00 4.762000721604187081e-02
-4.748072658026817328e-01 -3.817476490084829255e+00 4.907931130871754505e-02
-2.847116044637822418e-01 -3.884625284929579703e+00 5.066121916931032310e-02
-9.155972858311205165e-02 -3.942975675221366938e+00 5.237605335366143922e-02
1.041950862015298407e-01 -3.992274542675820381e+00 5.423525510930769788e-02
3.020868216649330584e-01 -4.032288716824202979e+00 5.625150703263616381e-02
5.016376559441770855e-01 -4.062805844621183660e+00 5.843886960849405121e-02
7.023589332993769307e-01 -4.083635214901644162e+00 6.081293972632160344e-02
9.037522027376141409e-01 -4.094608555201210365e+00 6.339100729646522658e-02
1.105310269315241900e+00 -4.095580781374099644e+00 6.619223374096015744e-02
1.306518265210110163e+00 -4.086430697911521470e+00 6.923785406956779742e-02
1.506854757964997571e+00 -4.067061660578961124e+00 7.255138561727482449e-02
1.705792871584206116e+00 -4.037402185943895994e+00 7.615885606175096245e-02
1.902801427392775357e+00 -3.997406513334572420e+00 8.008903986777661521e-02
2.097346100717336181e+00 -3.947055116230623995e+00 8.437370829059825939e-02
2.288890585620167339e+00 -3.886355160303458511e+00 8.904788233353463922e-02
2.476897774834186272e+00 -3.815340910991135370e+00 9.415008784495670913e-02
2.660830938893557374e+00 -3.734074083459750337e+00 9.972259413734733957e-02
2.840154915334608177e+00 -3.642644139808544956e+00 1.058116297774473885e-01
3.014337299802993364e+00 -3.541168529634098672e+00 1.124675699331310619e-01
3.182849638486399790e+00 -3.429792872384648028e+00 1.197450334086119367e-01
3.345168628261185439e+00 -3.308691083979384828e+00 1.277029266373740368e-01
3.500777319318640668e+00 -3.178065442600992441e+00 1.364043315480457652e-01
3.649166333500381221e+00 -3.038146595353755863e+00 1.459162288533476515e-01
3.789835091506312814e+00 -2.889193504467781892e+00 1.563090546611231868e-01
3.922293080597038184e+00 -2.731493326882098671e+00 1.676558567814645795e-01
4.046061150387846084e+00 -2.565361231748472193e+00 1.800312247173330160e-01
4.160672865572082380e+00 -2.391140147964865736e+00 1.935097586900665634e-01
4.265675936474941921e+00 -2.209200436729489958e+00 2.081639742322984876e-01
4.360633750594786306e+00 -2.019939486754822600e+00 2.240616651447552288e-01
4.445127026581459972e+00 -1.823781225290347585e+00 2.412625686772646993e-01
4.518755627769516892e+00 -1.621175535438247772e+00 2.598142838668119903e-01
4.581140569608578517e+00 -1.412597569148698273e+00 2.797473898297919148e-01
4.631926255613380228e+00 -1.198546945618922832e+00 3.010697640907168404e-01
4.670782968157377368e+00 -9.795468212523694707e-01 3.237601619711990564e-01
4.697409648980699792e+00 -7.561428154266174317e-01 3.477611588626760009e-01
4.711536987178646108e+00 -5.289017762717043158e-01 3.729716646243215195e-01
4.712930822088156724e+00 -2.984103610072900148e-01 3.992394936417510420e-01
4.701395821474612546e+00 -6.527343099735097298e-02 4.263541960180149415e-01
4.676779423243801581e+00 1.698877736362591206e-01 4.540410254720227412e-01
4.638975933284068098e+00 4.064376815286985245e-01 4.819566361916456931e-01
4.587930671469859334e+00 6.437286723159506563e-01 5.096873758974744817e-01
4.523644000205288229e+00 8.811035939690231578e-01 5.367510567371658325e-01
4.446175027046992412e+00 1.117898506770297118e+00 5.626030280211424817e-01
4.355644740208885146e+00 1.353445635588527818e+00 5.866472386293299923e-01
4.252238303839131817e+00 1.587076496664483916e+00 6.082526999710329285e-01
4.136206234673115212e+00 1.818125152510838838e+00 6.267753562350534269e-01
4.007864197350614610e+00 2.045931534167355625e+00 6.415848616384275394e-01
3.867591180383489480e+00 2.269844751449492826e+00 6.520951017223101109e-01
3.715825948525681710e+00 2.489226317834011049e+00 6.577968823759730022e-01
3.553061668844901710e+00 2.703453179103441961e+00 6.582902219482793527e-01
3.379838862585133441e+00 2.911920481604331812e+00 6.533141355165502651e-01
3.196736844763893082e+00 3.114043971050551196e+00 6.427705874009301823e-01
3.004364062667212565e+00 3.309261965231026448e+00 6.267404323289414991e-01
2.803347794895407752e+00 3.497036846833861734e+00 6.054891240677127140e-01
2.594323783376088599e+00 3.676856052081461712e+00 5.794610298534235149e-01
2.377926406104130752e+00 3.848232561613683878e+00 5.492621354308007131e-01
2.154779974279894095e+00 4.010704928687510495e+00 5.156321006911618321e-01
1.925491662504392965e+00 4.163836909282177423e+00 4.794076920360713090e-01
1.690646449270142293e+00 4.307216780794028921e+00 4.414804580500918396e-01
